sim_time,wall_time,battery_level,camera_connected,commanded_speed,commanded_status,human_distance,human_distance_true,human_pos,human_speed,human_waypoint,robot_offset,robot_pos,robot_pos_physical,robot_speed,robot_status,robot_x,robot_y,robot_z,sim_fallen,sim_seated,sim_unstable
109.002000,1784127622.147997,71,True,70.0,moving,1.5,1.9473168831169914,"[10.874682827677521, -0.8851212973628848, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[12.384771352408974, 0.3443809152202641, 0.7842987464058835]","[12.384771352408974, 0.3443809152202641, 0.7842987464058835]",60.0,moving,5.0,0.0,0.0,False,False,False
112.452000,1784127626.368656,70,True,70.0,moving,1.2,1.8109600976895646,"[11.834430707212185, -0.29272561591688506, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[13.536182617199637, 0.3266425397690977, 0.7833830135984124]","[13.536182617199637, 0.3266425397690977, 0.7833830135984124]",60.0,moving,5.0,0.0,0.0,False,False,False
115.902000,1784127630.581652,69,True,70.0,moving,1.0,1.6725515708706182,"[13.044260455739806, 0.047497609738297975, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[14.696008567575554, 0.31047466628281095, 0.7833431655903758]","[14.696008567575554, 0.31047466628281095, 0.7833431655903758]",60.0,moving,5.0,0.0,0.0,False,False,False
119.302000,1784127634.781023,68,True,70.0,moving,0.9,1.5801405078750697,"[14.262250417453997, 0.19879743443938075, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[15.839133662252301, 0.3002038292182725, 0.7883027227052398]","[15.839133662252301, 0.3002038292182725, 0.7883027227052398]",60.0,moving,5.0,0.0,0.0,False,False,False
122.702000,1784127638.969129,67,True,70.0,moving,0.85,1.526197983087385,"[15.448116232254478, 0.25735627935620287, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[16.97383132084852, 0.29574575729574737, 0.7864021007667804]","[16.97383132084852, 0.29574575729574737, 0.7864021007667804]",60.0,moving,5.0,0.0,0.0,False,False,False
126.102000,1784127643.164469,66,False,70.0,moving,0.8,1.482197058190704,"[16.628487146575957, 0.2791987707929778, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.110602977817205, 0.2947159255979113, 0.7828045327950832]","[18.110602977817205, 0.2947159255979113, 0.7828045327950832]",0,stopped,5.0,0.0,0.0,False,False,False
129.452000,1784127647.570168,65,False,0,stopped,0.75,0.7185507703776629,"[17.7247132027796, 0.28299488168747133, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.44311926142243, 0.2974151630857757, 0.7884270986591441]","[18.44311926142243, 0.2974151630857757, 0.7884270986591441]",0,stopped,5.0,0.0,0.0,False,False,False
132.852000,1784127651.750951,64,True,0,stopped,0.8,0.8126407020617845,"[17.645504021703214, 0.28125383856918773, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.45777560503672, 0.3057443582931708, 0.7871946676329236]","[18.45777560503672, 0.3057443582931708, 0.7871946676329236]",0,stopped,5.0,0.0,0.0,False,False,False
136.152000,1784127656.087080,63,True,0,stopped,0.9,0.8964392127382952,"[17.555392973453536, 0.278650667392242, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.451495099291293, 0.30323200592184874, 0.7877137555703042]","[18.451495099291293, 0.30323200592184874, 0.7877137555703042]",0,stopped,5.0,0.0,0.0,False,False,False
139.452000,1784127660.279963,62,True,0,stopped,0.6,0.5953285504794121,"[17.855895643282334, 0.28758945046607587, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.45101991017792, 0.3031839997673699, 0.7879100730667838]","[18.45101991017792, 0.3031839997673699, 0.7879100730667838]",0,stopped,5.0,0.0,0.0,False,False,False
142.852000,1784127664.580711,61,True,0,stopped,0.55,0.5476358631203966,"[17.90396988524882, 0.28897966654070434, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.45143205740304, 0.3027712812324562, 0.7877431452042194]","[18.45143205740304, 0.3027712812324562, 0.7877431452042194]",0,stopped,5.0,0.0,0.0,False,False,False
146.252000,1784127668.700135,60,True,0,stopped,0.7,0.6989689553101043,"[17.754114891541192, 0.2845977166177767, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.452815074687724, 0.3039795266029677, 0.7877844617972053]","[18.452815074687724, 0.3039795266029677, 0.7877844617972053]",0,stopped,5.0,0.0,0.0,False,False,False
149.552000,1784127672.923756,59,True,0,stopped,0.8,0.7960620259095347,"[17.65657390638546, 0.2815097710632829, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.452332602847385, 0.30348353042330956, 0.7879203532697445]","[18.452332602847385, 0.30348353042330956, 0.7879203532697445]",0,stopped,5.0,0.0,0.0,False,False,False
153.050000,1784127677.224523,58,True,0,stopped,0.4,0.2695295308238891,"[18.05240096738432, 0.29264325141590347, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.321573532439142, 0.3065104143540301, 0.7842587804480841]","[18.321573532439142, 0.3065104143540301, 0.7842587804480841]",0,stopped,5.0,0.0,0.0,False,False,False
156.450000,1784127681.571254,57,True,0,stopped,0.35,0.3825373137696171,"[17.90604949531597, 0.29491375806392195, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.28827304746973, 0.27942335442050914, 0.7886365377712173]","[18.28827304746973, 0.27942335442050914, 0.7886365377712173]",0,stopped,5.0,0.0,0.0,False,False,False
159.800000,1784127685.549896,56,True,0,stopped,0.3,0.2864699189599803,"[17.990026342326047, 0.2910927567499937, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.276147702574242, 0.2769654187608282, 0.7897179994508421]","[18.276147702574242, 0.2769654187608282, 0.7897179994508421]",0,stopped,5.0,0.0,0.0,False,False,False
163.000000,1784127689.658574,55,False,0,stopped,0.6,0.5967656659781058,"[17.67438779071289, 0.30867916291095177, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.270222878632655, 0.2753653805688646, 0.7895094425475753]","[18.270222878632655, 0.2753653805688646, 0.7895094425475753]",0,stopped,5.0,0.0,0.0,False,False,False
166.250000,1784127693.829453,54,False,0,stopped,0.7,0.6988083969814629,"[17.569063670176522, 0.3146703342942233, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.266790425675154, 0.27580453502090096, 0.789224919183154]","[18.266790425675154, 0.27580453502090096, 0.789224919183154]",0,stopped,5.0,0.0,0.0,False,False,False
169.500000,1784127697.948253,53,True,0,stopped,0.8,0.798692552568481,"[17.469358881084347, 0.3202866875009707, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.266804532543123, 0.27567473284929234, 0.7889309844635145]","[18.266804532543123, 0.27567473284929234, 0.7889309844635145]",0,stopped,5.0,0.0,0.0,False,False,False
172.700000,1784127702.034536,52,True,0,stopped,1.5,1.4989500513877334,"[16.7677221644264, 0.36076303825170647, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.264227673624323, 0.27519132858343154, 0.7886451864423589]","[18.264227673624323, 0.27519132858343154, 0.7886451864423589]",0,stopped,5.0,0.0,0.0,False,False,False
175.900000,1784127706.291828,51,True,0,stopped,2.0,1.9994410435265817,"[16.266867758293678, 0.38896410414911076, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.26312448737141, 0.2761653534887435, 0.7884345285658467]","[18.26312448737141, 0.2761653534887435, 0.7884345285658467]",0,stopped,5.0,0.0,0.0,False,False,False
179.250000,1784127710.461609,50,True,0,stopped,0.8,0.7997526031477883,"[17.46340920482949, 0.32095656572729553, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.261840367150185, 0.275001095140154, 0.7882568868774928]","[18.261840367150185, 0.275001095140154, 0.7882568868774928]",0,stopped,5.0,0.0,0.0,False,False,False
182.650000,1784127714.294039,49,True,0,stopped,0.7,0.7006255558367734,"[17.562532751262946, 0.3153168999895703, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.262020097119134, 0.27539669860413324, 0.7881419907053372]","[18.262020097119134, 0.27539669860413324, 0.7881419907053372]",0,stopped,5.0,0.0,0.0,False,False,False
185.750000,1784127717.605819,48,False,0,stopped,0.6,0.60001402208155,"[17.663395936867726, 0.309614982797088, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.262450980527426, 0.27570508217272727, 0.7880634870176604]","[18.262450980527426, 0.27570508217272727, 0.7880634870176604]",0,stopped,5.0,0.0,0.0,False,False,False
188.450000,1784127721.486248,47,False,0,stopped,0.55,0.5501653501081432,"[17.713341036165907, 0.3067487667746185, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.262591462532015, 0.27503313031143456, 0.7879162437867606]","[18.262591462532015, 0.27503313031143456, 0.7879162437867606]",0,stopped,5.0,0.0,0.0,False,False,False
191.600000,1784127725.242761,46,True,0,stopped,0.5,0.4998717370473337,"[17.76159957806672, 0.3040368813781664, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.260685429890888, 0.27601785199344464, 0.7879345079110821]","[18.260685429890888, 0.27601785199344464, 0.7879345079110821]",0,stopped,5.0,0.0,0.0,False,False,False
194.700000,1784127729.092291,45,True,0,stopped,0.45,0.4535646365183118,"[17.80990207060872, 0.3013002752722557, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.262698865336368, 0.27491955912659694, 0.7878057379903683]","[18.262698865336368, 0.27491955912659694, 0.7878057379903683]",0,stopped,5.0,0.0,0.0,False,False,False
197.850000,1784127733.393969,44,True,0,stopped,0.4,0.40164827224388383,"[17.861606000227354, 0.29837070354485906, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.262577310383122, 0.2750609839312737, 0.7877157306717895]","[18.262577310383122, 0.2750609839312737, 0.7877157306717895]",0,stopped,5.0,0.0,0.0,False,False,False
201.300000,1784127737.551417,43,True,0,stopped,0.6,0.6006659275597279,"[17.66283930863358, 0.30975535586120223, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.26258580229227, 0.27653337706263426, 0.7877394259321968]","[18.26258580229227, 0.27653337706263426, 0.7877394259321968]",0,stopped,5.0,0.0,0.0,False,False,False
204.700000,1784127741.952651,42,True,0,stopped,0.7,0.7008716185905145,"[17.56363167518975, 0.3155706590679401, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.263354702621363, 0.2754619240140183, 0.7877061492451453]","[18.263354702621363, 0.2754619240140183, 0.7877061492451453]",0,stopped,5.0,0.0,0.0,False,False,False
208.250000,1784127746.181298,41,False,0,stopped,0.8,0.7996001052029831,"[17.462550101412972, 0.32127982585914217, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.26088022251725, 0.2762315630929766, 0.7877236997895671]","[18.26088022251725, 0.2762315630929766, 0.7877236997895671]",0,stopped,5.0,0.0,0.0,False,False,False
211.700000,1784127750.563031,40,True,0,stopped,0.9,0.8995173805407916,"[17.36326470062886, 0.3268871916480418, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.261336910028817, 0.27591833254320425, 0.7876720755178501]","[18.261336910028817, 0.27591833254320425, 0.7876720755178501]",0,stopped,5.0,0.0,0.0,False,False,False
215.200000,1784127754.994787,39,True,0,stopped,0.85,0.8511821110730693,"[17.411783642026514, 0.3241468522396236, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.26158565460446, 0.2756955815722923, 0.7876415508063423]","[18.26158565460446, 0.2756955815722923, 0.7876415508063423]",0,stopped,5.0,0.0,0.0,False,False,False
218.750000,1784127759.096017,38,True,0,stopped,1.0,0.9998441549364141,"[17.263076302057016, 0.33263743983377175, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.261270570117475, 0.27522195958883583, 0.7876250517098263]","[18.261270570117475, 0.27522195958883583, 0.7876250517098263]",0,stopped,5.0,0.0,0.0,False,False,False
222.050000,1784127763.135576,37,True,0,stopped,1.1,1.102402175064558,"[17.16296360748448, 0.3383349585720524, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.263523769537994, 0.27463342571915494, 0.7875931150724249]","[18.263523769537994, 0.27463342571915494, 0.7875931150724249]",0,stopped,5.0,0.0,0.0,False,False,False
225.350000,1784127767.550364,36,True,0,stopped,0.9,0.8993858161550259,"[17.363128538142405, 0.3270127373705779, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.261126104270765, 0.2770605849806838, 0.7876616753580453]","[18.261126104270765, 0.2770605849806838, 0.7876616753580453]",0,stopped,5.0,0.0,0.0,False,False,False
228.900000,1784127771.819348,35,False,0,stopped,0.7,0.7000502990948089,"[17.56230345870267, 0.31575016242217036, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.261262284277, 0.276673552864984, 0.787663090275014]","[18.261262284277, 0.276673552864984, 0.787663090275014]",0,stopped,5.0,0.0,0.0,False,False,False
232.450000,1784127776.437466,34,True,0,stopped,0.8,0.799336707079857,"[17.464337299468426, 0.3214048239162434, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.26230400037269, 0.2746253889770259, 0.7876266887427026]","[18.26230400037269, 0.2746253889770259, 0.7876266887427026]",0,stopped,5.0,0.0,0.0,False,False,False
235.950000,1784127780.841469,33,True,0,stopped,0.6,0.5997182120840283,"[17.661366949033127, 0.310183111178895, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.260111162440193, 0.2760173268791438, 0.7876793008832418]","[18.260111162440193, 0.2760173268791438, 0.7876793008832418]",0,stopped,5.0,0.0,0.0,False,False,False
239.500000,1784127785.230454,32,True,0,stopped,0.5,0.4996837378704815,"[17.762787721162113, 0.30432488556887144, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.261648994214365, 0.27566710929606963, 0.7876375122469661]","[18.261648994214365, 0.27566710929606963, 0.7876375122469661]",0,stopped,5.0,0.0,0.0,False,False,False
243.000000,1784127789.306035,31,True,0,stopped,0.8,0.8007920308690338,"[17.46294558536254, 0.3210180365767373, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.262443775508025, 0.2755150624162976, 0.7876430950645904]","[18.262443775508025, 0.2755150624162976, 0.7876430950645904]",0,stopped,5.0,0.0,0.0,False,False,False
246.300000,1784127793.579440,30,True,0,stopped,0.9,0.9005735225934127,"[17.363324228602604, 0.3266658703620117, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.262454057728934, 0.27569313282944685, 0.7875960760517173]","[18.262454057728934, 0.27569313282944685, 0.7875960760517173]",0,stopped,5.0,0.0,0.0,False,False,False
249.800000,1784127797.666978,29,True,0,stopped,1.0,0.9998672112006205,"[17.262906097507326, 0.33236792861993925, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.26117807191474, 0.27590993408566084, 0.7876398662591129]","[18.26117807191474, 0.27590993408566084, 0.7876398662591129]",0,stopped,5.0,0.0,0.0,False,False,False
253.150000,1784127801.663477,28,True,0,stopped,1.2,1.200148796922244,"[17.063753692185944, 0.343831875678591, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.26198121213848, 0.27595002845633154, 0.787649126278762]","[18.26198121213848, 0.27595002845633154, 0.787649126278762]",0,stopped,5.0,0.0,0.0,False,False,False
256.450000,1784127805.715889,27,True,0,stopped,1.5,1.5021003205532462,"[16.763858602458285, 0.36108646793534577, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.263535427076473, 0.2757940608332259, 0.7876158365521708]","[18.263535427076473, 0.2757940608332259, 0.7876158365521708]",0,stopped,5.0,0.0,0.0,False,False,False
259.750000,1784127810.082001,26,True,0,stopped,2.0,1.9993670165708255,"[16.266028581678217, 0.3897008338147155, 0.0]",0.0,None,"[0.0, 0.0, 0.0]","[18.262154942665095, 0.27591147611985967, 0.7875998717740857]","[18.262154942665095, 0.27591147611985967, 0.7875998717740857]",0,stopped,5.0,0.0,0.0,False,False,False
263.300000,1784127814.227444,25,True,0,stopped,2.0,1.999381798244472,"[1.9999594906274147, 0.29014411726971645, 0.0]",0.0,None,"[-18.260176739854714, 0.0, 0.0]","[0.0006274704638364881, 0.27603566944851327, 0.78765355833173]","[18.26080421031855, 0.27603566944851327, 0.78765355833173]",50.0,moving,0.5,0.0,0.0,False,False,False
266.600000,1784127818.202898,23,True,50.0,moving,2.0,1.6951394141028435,"[2.2003406419347042, 0.2910721212021577, 0.0]",0.0,None,"[-18.111649775399723, 0.0, 0.0]","[0.5052214945608853, 0.2827830047481344, 0.7846087720690761]","[18.61687126996061, 0.2827830047481344, 0.7846087720690761]",40.0,moving,0.6,0.0,0.0,False,False,False
269.900000,1784127822.307636,21,True,40.0,moving,2.0,1.848352677973653,"[2.399852847458967, 0.2875904390784247, 0.0]",0.0,None,"[-18.424642062208456, 0.0, 0.0]","[0.5521420395696452, 0.3362976519053155, 0.7827928336187978]","[18.9767841017781, 0.3362976519053155, 0.7827928336187978]",40.0,moving,0.4,0.0,0.0,False,False,False
273.200000,1784127826.369542,19,True,40.0,moving,1.8,1.7962403882662088,"[2.3992767589691155, 0.2876066421141875, 0.0]",0.0,None,"[-18.372818470729733, 0.0, 0.0]","[0.6036455692076927, 0.3343844444858035, 0.7828000665154173]","[18.976464039937426, 0.3343844444858035, 0.7828000665154173]",50.0,moving,1.1,0.0,0.0,False,False,False
276.500000,1784127830.663669,18,True,50.0,moving,1.5,1.3319572818388274,"[2.2993088923467804, 0.29071875580465745, 0.0]",0.0,None,"[-18.18399578243279, 0.0, 0.0]","[0.9679256950569304, 0.32982096313025466, 0.7864761113026566]","[19.15192147748972, 0.32982096313025466, 0.7864761113026566]",60.0,moving,1.4,0.0,0.0,False,False,False
